,buying price,maintanence price,doors,capacity (persons),luggage boot size,estimated safety,class_pred,class
928,2.0,1.0,2.0,4.0,0.0,0.0,2,2
929,0.0,0.0,3.0,4.0,2.0,1.0,1,1
930,3.0,2.0,3.0,4.0,1.0,2.0,0,2
931,0.0,0.0,3.0,4.0,2.0,1.0,1,1
932,1.0,3.0,4.0,5.0,2.0,1.0,0,0
933,0.0,0.0,5.0,4.0,2.0,2.0,3,3
934,0.0,0.0,3.0,4.0,0.0,0.0,2,2
935,3.0,0.0,2.0,2.0,2.0,2.0,2,2
936,1.0,0.0,2.0,4.0,2.0,2.0,3,3
937,2.0,0.0,5.0,4.0,2.0,0.0,2,2
938,1.0,2.0,4.0,4.0,0.0,1.0,0,2
939,0.0,0.0,5.0,2.0,0.0,2.0,2,2
940,2.0,3.0,4.0,4.0,2.0,2.0,2,2
941,0.0,1.0,4.0,2.0,2.0,1.0,2,2
942,3.0,1.0,5.0,5.0,1.0,2.0,0,0
943,0.0,1.0,4.0,5.0,2.0,2.0,3,3
944,1.0,1.0,4.0,5.0,1.0,2.0,3,3
945,1.0,2.0,3.0,2.0,1.0,1.0,2,2
946,0.0,0.0,4.0,5.0,2.0,2.0,3,3
947,0.0,3.0,2.0,4.0,2.0,0.0,2,2
948,1.0,3.0,5.0,4.0,0.0,0.0,2,2
949,1.0,1.0,4.0,4.0,2.0,2.0,3,3
950,0.0,1.0,2.0,5.0,2.0,2.0,3,3
951,2.0,2.0,4.0,2.0,2.0,1.0,2,2
952,1.0,0.0,5.0,5.0,2.0,2.0,3,3
953,3.0,3.0,5.0,4.0,2.0,2.0,2,2
954,1.0,0.0,3.0,4.0,1.0,2.0,3,1
955,0.0,2.0,2.0,4.0,2.0,2.0,3,3
956,3.0,3.0,3.0,4.0,1.0,1.0,2,2
957,2.0,2.0,5.0,5.0,1.0,1.0,0,0
958,0.0,1.0,5.0,4.0,0.0,2.0,1,1
959,3.0,0.0,5.0,4.0,1.0,1.0,0,0
960,1.0,0.0,3.0,5.0,2.0,1.0,1,1
961,3.0,2.0,2.0,2.0,1.0,2.0,2,2
962,0.0,0.0,4.0,5.0,2.0,0.0,2,2
963,1.0,3.0,4.0,4.0,2.0,1.0,0,0
964,2.0,3.0,2.0,5.0,1.0,1.0,2,2
965,0.0,1.0,4.0,5.0,1.0,2.0,3,3
966,2.0,1.0,4.0,5.0,0.0,2.0,0,0
967,3.0,1.0,4.0,5.0,1.0,1.0,0,0
968,1.0,1.0,3.0,2.0,0.0,1.0,2,2
969,3.0,0.0,5.0,4.0,2.0,2.0,0,0
970,0.0,0.0,3.0,5.0,2.0,1.0,1,1
971,3.0,0.0,5.0,2.0,2.0,0.0,2,2
972,1.0,3.0,5.0,4.0,0.0,2.0,0,0
973,0.0,0.0,3.0,5.0,1.0,1.0,1,1
974,3.0,2.0,2.0,4.0,1.0,2.0,2,2
975,1.0,0.0,4.0,5.0,2.0,1.0,1,1
976,3.0,0.0,4.0,4.0,2.0,1.0,0,0
977,0.0,1.0,3.0,5.0,1.0,1.0,1,1
978,0.0,0.0,3.0,2.0,1.0,1.0,2,2
979,1.0,0.0,5.0,5.0,0.0,1.0,0,0
980,0.0,3.0,5.0,2.0,0.0,0.0,2,2
981,1.0,1.0,2.0,4.0,2.0,2.0,3,3
982,1.0,0.0,3.0,4.0,0.0,2.0,1,1
983,3.0,1.0,2.0,5.0,2.0,1.0,0,0
984,3.0,0.0,3.0,4.0,0.0,2.0,0,0
985,3.0,0.0,4.0,5.0,0.0,0.0,2,2
986,1.0,0.0,3.0,5.0,1.0,2.0,3,3
987,1.0,1.0,2.0,5.0,0.0,2.0,1,2
988,0.0,1.0,5.0,4.0,2.0,2.0,3,3
989,1.0,1.0,5.0,4.0,1.0,2.0,3,3
990,2.0,3.0,5.0,2.0,1.0,0.0,2,2
991,2.0,1.0,4.0,2.0,0.0,0.0,2,2
992,2.0,2.0,4.0,5.0,2.0,2.0,0,0
993,0.0,3.0,4.0,4.0,2.0,2.0,0,0
994,1.0,0.0,5.0,5.0,1.0,2.0,3,3
995,0.0,2.0,4.0,4.0,1.0,2.0,3,3
996,3.0,0.0,5.0,2.0,0.0,1.0,2,2
997,0.0,3.0,5.0,5.0,0.0,2.0,0,0
998,0.0,0.0,4.0,5.0,0.0,2.0,1,1
999,1.0,1.0,3.0,2.0,1.0,2.0,2,2
1000,2.0,1.0,2.0,2.0,1.0,1.0,2,2
1001,1.0,0.0,3.0,5.0,2.0,2.0,3,3
1002,0.0,1.0,4.0,5.0,0.0,2.0,1,1
1003,0.0,3.0,3.0,4.0,0.0,2.0,0,0
1004,1.0,1.0,3.0,2.0,1.0,0.0,2,2
1005,1.0,2.0,2.0,2.0,1.0,1.0,2,2
1006,2.0,0.0,3.0,5.0,2.0,1.0,0,0
1007,0.0,1.0,5.0,4.0,0.0,2.0,1,1
1008,1.0,1.0,4.0,4.0,0.0,1.0,0,0
1009,0.0,1.0,4.0,5.0,2.0,1.0,1,1
1010,1.0,1.0,5.0,5.0,2.0,2.0,3,3
1011,0.0,1.0,2.0,4.0,1.0,2.0,3,1
1012,0.0,2.0,3.0,4.0,2.0,2.0,3,3
1013,2.0,3.0,5.0,4.0,2.0,1.0,2,2
1014,3.0,2.0,3.0,5.0,2.0,2.0,0,2
1015,1.0,3.0,5.0,5.0,2.0,2.0,0,0
1016,1.0,0.0,2.0,4.0,2.0,1.0,1,1
1017,0.0,1.0,2.0,4.0,2.0,1.0,1,1
1018,0.0,0.0,3.0,4.0,2.0,2.0,3,3
1019,0.0,3.0,5.0,4.0,0.0,2.0,0,0
1020,3.0,0.0,5.0,2.0,2.0,2.0,2,2
1021,0.0,2.0,3.0,5.0,1.0,2.0,3,3
1022,1.0,3.0,4.0,5.0,0.0,1.0,2,2
1023,0.0,1.0,2.0,2.0,1.0,0.0,2,2
1024,1.0,1.0,5.0,5.0,1.0,2.0,3,3
1025,1.0,1.0,3.0,4.0,2.0,2.0,3,3
1026,1.0,2.0,4.0,5.0,0.0,2.0,0,0
1027,0.0,0.0,2.0,5.0,1.0,2.0,3,1
1028,0.0,3.0,4.0,5.0,1.0,2.0,0,0
1029,1.0,0.0,5.0,4.0,2.0,2.0,3,3
1030,0.0,2.0,3.0,5.0,2.0,2.0,3,3
1031,0.0,1.0,5.0,5.0,0.0,2.0,1,1
1032,2.0,1.0,4.0,4.0,0.0,0.0,2,2
1033,1.0,0.0,3.0,4.0,2.0,1.0,1,1
1034,1.0,2.0,3.0,5.0,1.0,1.0,0,0
1035,1.0,0.0,3.0,5.0,0.0,2.0,1,1
1036,0.0,2.0,4.0,5.0,2.0,2.0,3,3
1037,0.0,3.0,5.0,4.0,0.0,2.0,0,0
1038,2.0,2.0,2.0,5.0,2.0,0.0,2,2
1039,0.0,2.0,2.0,4.0,2.0,2.0,3,3
1040,3.0,3.0,3.0,4.0,2.0,2.0,2,2
1041,0.0,3.0,4.0,5.0,0.0,2.0,0,0
1042,0.0,2.0,4.0,5.0,1.0,2.0,3,3
1043,1.0,0.0,2.0,4.0,0.0,1.0,0,0
1044,0.0,0.0,4.0,4.0,2.0,2.0,3,3
1045,1.0,0.0,3.0,4.0,1.0,2.0,3,1
1046,2.0,1.0,2.0,2.0,2.0,1.0,2,2
1047,2.0,0.0,3.0,4.0,2.0,1.0,0,0
1048,3.0,1.0,5.0,5.0,2.0,2.0,0,0
1049,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1050,2.0,0.0,3.0,5.0,1.0,2.0,0,0
1051,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1052,0.0,2.0,4.0,4.0,1.0,2.0,3,3
1053,2.0,1.0,3.0,2.0,1.0,2.0,2,2
1054,0.0,2.0,3.0,5.0,0.0,2.0,0,0
1055,0.0,0.0,5.0,4.0,2.0,2.0,3,3
1056,1.0,1.0,4.0,2.0,1.0,0.0,2,2
1057,1.0,0.0,3.0,5.0,0.0,2.0,1,1
1058,2.0,1.0,5.0,5.0,1.0,1.0,0,0
1059,3.0,0.0,5.0,5.0,0.0,2.0,0,0
1060,2.0,2.0,5.0,4.0,0.0,2.0,0,0
1061,2.0,2.0,3.0,4.0,1.0,0.0,2,2
1062,1.0,1.0,4.0,5.0,1.0,2.0,3,3
1063,1.0,2.0,2.0,4.0,2.0,2.0,0,0
1064,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1065,1.0,0.0,5.0,4.0,1.0,2.0,3,3
1066,0.0,0.0,4.0,5.0,1.0,2.0,3,3
1067,0.0,1.0,3.0,4.0,1.0,2.0,3,1
1068,0.0,1.0,4.0,5.0,2.0,1.0,1,1
1069,0.0,1.0,2.0,4.0,1.0,2.0,3,1
1070,2.0,2.0,4.0,2.0,2.0,0.0,2,2
1071,3.0,0.0,5.0,5.0,2.0,1.0,0,0
1072,0.0,2.0,2.0,5.0,0.0,0.0,2,2
1073,0.0,0.0,5.0,5.0,0.0,2.0,1,1
1074,0.0,1.0,4.0,4.0,2.0,1.0,1,1
1075,1.0,0.0,5.0,5.0,1.0,2.0,3,3
1076,1.0,0.0,3.0,5.0,2.0,1.0,1,1
1077,1.0,2.0,4.0,4.0,1.0,0.0,2,2
1078,2.0,0.0,3.0,2.0,0.0,0.0,2,2
1079,1.0,0.0,4.0,5.0,2.0,2.0,3,3
1080,1.0,1.0,4.0,4.0,1.0,2.0,3,3
1081,0.0,1.0,4.0,5.0,0.0,2.0,1,1
1082,0.0,1.0,3.0,5.0,0.0,1.0,0,0
1083,3.0,1.0,5.0,5.0,0.0,2.0,0,0
1084,0.0,3.0,3.0,5.0,2.0,2.0,0,0
1085,2.0,0.0,2.0,5.0,1.0,1.0,0,2
1086,1.0,2.0,2.0,4.0,1.0,0.0,2,2
1087,0.0,1.0,5.0,5.0,2.0,1.0,1,1
1088,0.0,1.0,4.0,5.0,1.0,2.0,3,3
1089,1.0,3.0,2.0,4.0,1.0,2.0,0,0
1090,2.0,1.0,5.0,4.0,2.0,1.0,0,0
1091,0.0,0.0,5.0,4.0,1.0,2.0,3,3
1092,0.0,1.0,2.0,4.0,2.0,2.0,3,3
1093,3.0,0.0,2.0,4.0,0.0,2.0,0,0
1094,1.0,1.0,2.0,5.0,2.0,2.0,3,3
1095,1.0,0.0,3.0,4.0,0.0,2.0,1,1
1096,1.0,1.0,5.0,4.0,0.0,1.0,0,0
1097,2.0,2.0,5.0,5.0,1.0,1.0,0,0
1098,0.0,3.0,2.0,2.0,1.0,0.0,2,2
1099,0.0,2.0,2.0,5.0,1.0,0.0,2,2
1100,2.0,0.0,5.0,4.0,0.0,1.0,2,2
1101,3.0,2.0,4.0,4.0,1.0,2.0,0,2
1102,3.0,0.0,4.0,5.0,0.0,2.0,0,0
1103,0.0,1.0,2.0,5.0,2.0,2.0,3,3
1104,0.0,3.0,2.0,5.0,1.0,2.0,0,0
1105,0.0,2.0,3.0,5.0,0.0,2.0,0,0
1106,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1107,0.0,1.0,5.0,4.0,2.0,2.0,3,3
1108,0.0,0.0,4.0,4.0,2.0,2.0,3,3
1109,3.0,3.0,5.0,2.0,0.0,1.0,2,2
1110,0.0,3.0,4.0,5.0,0.0,2.0,0,0
1111,2.0,1.0,5.0,4.0,2.0,2.0,0,0
1112,1.0,2.0,3.0,4.0,2.0,1.0,0,0
1113,0.0,0.0,5.0,4.0,0.0,1.0,0,0
1114,2.0,0.0,3.0,5.0,1.0,1.0,0,0
1115,1.0,0.0,5.0,5.0,2.0,1.0,1,1
1116,1.0,2.0,2.0,5.0,1.0,2.0,0,0
1117,0.0,0.0,4.0,5.0,1.0,1.0,1,1
1118,2.0,0.0,2.0,5.0,2.0,2.0,0,0
1119,3.0,2.0,3.0,2.0,2.0,0.0,2,2
1120,0.0,2.0,4.0,2.0,0.0,0.0,2,2
1121,2.0,0.0,5.0,5.0,2.0,1.0,0,0
1122,1.0,1.0,4.0,4.0,2.0,1.0,1,0
1123,0.0,3.0,4.0,5.0,2.0,1.0,0,0
1124,0.0,3.0,2.0,5.0,1.0,1.0,0,2
1125,3.0,0.0,3.0,5.0,1.0,1.0,0,0
1126,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1127,1.0,2.0,5.0,2.0,1.0,2.0,2,2
1128,2.0,3.0,4.0,5.0,1.0,0.0,2,2
1129,0.0,2.0,2.0,4.0,1.0,2.0,3,0
1130,0.0,2.0,4.0,4.0,2.0,2.0,3,3
1131,1.0,0.0,4.0,5.0,0.0,2.0,1,1
1132,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1133,1.0,1.0,5.0,4.0,2.0,2.0,3,3
1134,1.0,0.0,2.0,2.0,2.0,2.0,2,2
1135,1.0,0.0,2.0,4.0,0.0,2.0,1,1
1136,3.0,2.0,2.0,4.0,1.0,1.0,2,2
1137,0.0,1.0,4.0,5.0,2.0,2.0,3,3
1138,2.0,1.0,4.0,5.0,1.0,2.0,0,0
1139,0.0,1.0,3.0,5.0,0.0,2.0,1,1
1140,1.0,0.0,4.0,4.0,1.0,2.0,3,3
1141,1.0,0.0,3.0,4.0,0.0,2.0,1,1
1142,0.0,3.0,3.0,4.0,1.0,2.0,0,0
1143,0.0,1.0,4.0,5.0,2.0,0.0,2,2
1144,0.0,2.0,4.0,5.0,1.0,2.0,3,3
1145,3.0,2.0,5.0,4.0,2.0,2.0,0,2
1146,2.0,0.0,5.0,2.0,0.0,1.0,2,2
1147,3.0,1.0,3.0,5.0,0.0,2.0,0,0
1148,0.0,2.0,5.0,4.0,1.0,2.0,3,3
1149,3.0,1.0,2.0,4.0,2.0,1.0,0,0
1150,0.0,1.0,4.0,4.0,2.0,2.0,3,3
1151,0.0,3.0,4.0,2.0,1.0,2.0,2,2
1152,0.0,2.0,4.0,2.0,1.0,1.0,2,2
1153,2.0,2.0,4.0,4.0,1.0,2.0,0,0
1154,0.0,2.0,2.0,5.0,0.0,2.0,0,2
1155,0.0,1.0,3.0,4.0,1.0,2.0,3,1
1156,2.0,0.0,4.0,4.0,0.0,1.0,0,2
1157,1.0,3.0,2.0,5.0,1.0,1.0,0,2
1158,3.0,0.0,4.0,4.0,2.0,0.0,2,2
1159,0.0,0.0,3.0,4.0,1.0,2.0,3,1
1160,3.0,0.0,4.0,4.0,0.0,2.0,0,0
1161,0.0,2.0,5.0,5.0,2.0,2.0,3,3
1162,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1163,2.0,3.0,3.0,4.0,2.0,2.0,2,2
1164,0.0,2.0,4.0,5.0,2.0,2.0,3,3
1165,2.0,3.0,2.0,5.0,2.0,0.0,2,2
1166,3.0,2.0,2.0,2.0,0.0,0.0,2,2
1167,0.0,1.0,5.0,5.0,2.0,1.0,1,1
1168,2.0,0.0,2.0,2.0,2.0,0.0,2,2
1169,1.0,1.0,5.0,5.0,1.0,2.0,3,3
1170,2.0,0.0,3.0,2.0,2.0,0.0,2,2
1171,0.0,1.0,4.0,5.0,2.0,1.0,1,1
1172,3.0,3.0,2.0,4.0,0.0,2.0,2,2
1173,1.0,1.0,4.0,2.0,1.0,1.0,2,2
1174,0.0,0.0,2.0,4.0,1.0,1.0,1,0
1175,1.0,0.0,5.0,4.0,0.0,0.0,2,2
1176,0.0,2.0,4.0,5.0,0.0,1.0,0,0
1177,2.0,1.0,2.0,5.0,2.0,0.0,2,2
1178,1.0,2.0,2.0,4.0,0.0,2.0,0,0
1179,2.0,0.0,5.0,5.0,1.0,2.0,0,0
1180,0.0,3.0,2.0,4.0,2.0,1.0,0,0
1181,1.0,0.0,4.0,5.0,2.0,1.0,1,1
1182,0.0,2.0,3.0,5.0,2.0,1.0,0,0
1183,2.0,2.0,2.0,5.0,1.0,2.0,0,0
1184,2.0,1.0,3.0,5.0,2.0,1.0,0,0
1185,0.0,2.0,5.0,5.0,1.0,2.0,3,3
1186,0.0,1.0,5.0,4.0,1.0,2.0,3,3
1187,3.0,2.0,2.0,4.0,0.0,2.0,2,2
1188,3.0,1.0,4.0,2.0,1.0,1.0,2,2
1189,0.0,1.0,4.0,5.0,0.0,1.0,0,0
1190,0.0,3.0,5.0,5.0,0.0,1.0,0,2
1191,1.0,0.0,2.0,4.0,2.0,2.0,3,3
1192,0.0,2.0,4.0,5.0,2.0,2.0,3,3
1193,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1194,0.0,0.0,2.0,4.0,1.0,1.0,1,0
1195,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1196,3.0,2.0,5.0,5.0,2.0,2.0,0,2
1197,0.0,1.0,4.0,5.0,1.0,0.0,2,2
1198,1.0,0.0,3.0,4.0,2.0,1.0,1,1
1199,3.0,0.0,4.0,4.0,1.0,2.0,0,0
1200,3.0,3.0,3.0,2.0,0.0,0.0,2,2
1201,0.0,1.0,2.0,5.0,2.0,1.0,1,1
1202,2.0,1.0,5.0,5.0,1.0,2.0,0,0
1203,0.0,2.0,4.0,4.0,2.0,2.0,3,3
1204,0.0,0.0,4.0,5.0,2.0,2.0,3,3
1205,2.0,3.0,3.0,5.0,0.0,1.0,2,2
1206,1.0,0.0,4.0,5.0,2.0,2.0,3,3
1207,0.0,0.0,2.0,4.0,1.0,2.0,3,1
1208,1.0,3.0,3.0,5.0,0.0,0.0,2,2
1209,0.0,1.0,2.0,5.0,2.0,1.0,1,1
1210,1.0,0.0,4.0,4.0,2.0,1.0,1,1
1211,0.0,2.0,4.0,5.0,2.0,2.0,3,3
1212,1.0,0.0,2.0,5.0,1.0,2.0,3,1
1213,0.0,0.0,3.0,4.0,1.0,2.0,3,1
1214,2.0,2.0,2.0,5.0,1.0,2.0,0,0
1215,1.0,0.0,4.0,5.0,1.0,1.0,1,1
1216,1.0,3.0,4.0,2.0,1.0,0.0,2,2
1217,0.0,1.0,4.0,5.0,2.0,2.0,3,3
1218,1.0,3.0,5.0,5.0,2.0,0.0,2,2
1219,1.0,0.0,2.0,5.0,2.0,0.0,2,2
1220,1.0,3.0,3.0,5.0,1.0,1.0,0,0
1221,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1222,0.0,0.0,3.0,4.0,1.0,2.0,3,1
1223,2.0,2.0,3.0,4.0,2.0,1.0,0,0
1224,0.0,1.0,2.0,5.0,1.0,2.0,3,1
1225,2.0,1.0,4.0,5.0,1.0,0.0,2,2
1226,3.0,1.0,3.0,5.0,2.0,1.0,0,0
1227,3.0,1.0,3.0,5.0,0.0,2.0,0,0
1228,1.0,2.0,4.0,2.0,0.0,1.0,2,2
1229,2.0,2.0,4.0,2.0,1.0,0.0,2,2
1230,3.0,3.0,2.0,2.0,2.0,0.0,2,2
1231,1.0,2.0,5.0,2.0,2.0,2.0,2,2
1232,0.0,2.0,3.0,5.0,0.0,0.0,2,2
1233,0.0,0.0,2.0,5.0,2.0,2.0,3,3
1234,3.0,0.0,2.0,5.0,1.0,2.0,0,0
1235,1.0,2.0,2.0,5.0,2.0,1.0,0,0
1236,1.0,1.0,3.0,5.0,2.0,2.0,3,3
1237,3.0,0.0,5.0,4.0,1.0,1.0,0,0
1238,0.0,0.0,4.0,5.0,1.0,1.0,1,1
1239,0.0,0.0,3.0,4.0,2.0,2.0,3,3
1240,2.0,1.0,2.0,2.0,1.0,2.0,2,2
1241,0.0,1.0,5.0,5.0,2.0,1.0,1,1
1242,0.0,2.0,4.0,4.0,0.0,0.0,2,2
1243,1.0,1.0,2.0,4.0,2.0,2.0,3,3
1244,3.0,3.0,3.0,5.0,1.0,0.0,2,2
1245,3.0,1.0,5.0,5.0,1.0,0.0,2,2
1246,1.0,0.0,5.0,4.0,0.0,2.0,1,1
1247,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1248,0.0,0.0,4.0,4.0,1.0,1.0,1,1
1249,1.0,2.0,2.0,5.0,2.0,2.0,0,0
1250,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1251,3.0,0.0,2.0,4.0,2.0,1.0,0,0
1252,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1253,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1254,0.0,0.0,3.0,4.0,0.0,2.0,1,1
1255,0.0,0.0,4.0,5.0,2.0,2.0,3,3
1256,0.0,1.0,2.0,5.0,2.0,1.0,1,1
1257,1.0,0.0,3.0,2.0,0.0,0.0,2,2
1258,0.0,1.0,4.0,5.0,1.0,1.0,1,1
1259,0.0,0.0,3.0,5.0,0.0,2.0,1,1
1260,0.0,1.0,3.0,5.0,1.0,2.0,3,3
1261,2.0,3.0,5.0,2.0,1.0,2.0,2,2
1262,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1263,0.0,1.0,4.0,5.0,1.0,2.0,3,3
1264,2.0,0.0,2.0,4.0,0.0,1.0,2,2
1265,0.0,1.0,4.0,4.0,1.0,1.0,1,1
1266,1.0,1.0,5.0,2.0,2.0,1.0,2,2
1267,2.0,3.0,3.0,4.0,2.0,0.0,2,2
1268,0.0,1.0,3.0,5.0,1.0,1.0,1,1
1269,0.0,1.0,4.0,5.0,1.0,2.0,3,3
1270,3.0,1.0,3.0,5.0,2.0,1.0,0,0
1271,1.0,2.0,4.0,5.0,1.0,2.0,3,0
1272,1.0,0.0,2.0,4.0,0.0,2.0,1,1
1273,1.0,2.0,2.0,5.0,1.0,2.0,0,0
1274,0.0,0.0,4.0,5.0,2.0,2.0,3,3
1275,1.0,0.0,3.0,5.0,2.0,2.0,3,3
1276,3.0,3.0,5.0,5.0,2.0,2.0,2,2
1277,1.0,1.0,2.0,4.0,2.0,2.0,3,3
1278,1.0,1.0,2.0,4.0,1.0,2.0,3,0
1279,1.0,0.0,5.0,5.0,1.0,2.0,3,3
1280,1.0,0.0,4.0,5.0,2.0,1.0,1,1
1281,0.0,0.0,4.0,5.0,1.0,1.0,1,1
1282,0.0,2.0,2.0,5.0,1.0,1.0,0,0
1283,0.0,3.0,5.0,4.0,2.0,1.0,0,0
1284,0.0,1.0,4.0,5.0,0.0,2.0,1,1
1285,1.0,0.0,2.0,5.0,2.0,2.0,3,3
1286,1.0,2.0,4.0,5.0,1.0,2.0,3,0
1287,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1288,2.0,0.0,4.0,2.0,1.0,0.0,2,2
1289,0.0,2.0,4.0,5.0,0.0,0.0,2,2
1290,1.0,1.0,4.0,5.0,2.0,0.0,2,2
1291,2.0,0.0,4.0,5.0,2.0,1.0,0,0
1292,1.0,3.0,3.0,5.0,1.0,0.0,2,2
1293,0.0,0.0,3.0,5.0,2.0,2.0,3,3
1294,2.0,3.0,2.0,2.0,2.0,0.0,2,2
1295,2.0,2.0,4.0,4.0,2.0,0.0,2,2
1296,0.0,2.0,2.0,4.0,1.0,1.0,0,0
1297,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1298,1.0,0.0,5.0,5.0,0.0,2.0,1,1
1299,1.0,2.0,5.0,2.0,0.0,2.0,2,2
1300,0.0,1.0,4.0,5.0,1.0,1.0,1,1
1301,0.0,3.0,4.0,2.0,1.0,1.0,2,2
1302,1.0,2.0,2.0,5.0,1.0,0.0,2,2
1303,0.0,1.0,3.0,4.0,0.0,1.0,0,0
1304,0.0,0.0,3.0,5.0,0.0,2.0,1,1
1305,3.0,1.0,5.0,4.0,2.0,2.0,0,0
1306,0.0,1.0,5.0,4.0,0.0,1.0,0,0
1307,1.0,1.0,3.0,5.0,1.0,2.0,3,3
1308,0.0,3.0,2.0,2.0,0.0,0.0,2,2
1309,2.0,2.0,3.0,4.0,1.0,2.0,0,0
1310,1.0,1.0,4.0,5.0,2.0,2.0,3,3
1311,1.0,0.0,3.0,4.0,1.0,1.0,1,0
1312,0.0,1.0,3.0,4.0,2.0,1.0,1,1
1313,2.0,3.0,3.0,2.0,0.0,0.0,2,2
1314,3.0,1.0,3.0,4.0,0.0,2.0,0,0
1315,1.0,3.0,3.0,5.0,1.0,1.0,0,0
1316,3.0,1.0,5.0,2.0,2.0,0.0,2,2
1317,0.0,0.0,2.0,5.0,2.0,1.0,1,1
1318,2.0,1.0,3.0,2.0,0.0,1.0,2,2
1319,0.0,1.0,3.0,4.0,0.0,2.0,1,1
1320,2.0,2.0,3.0,4.0,1.0,2.0,0,0
1321,0.0,1.0,2.0,4.0,2.0,2.0,3,3
1322,0.0,0.0,3.0,4.0,1.0,2.0,3,1
1323,0.0,1.0,3.0,5.0,2.0,1.0,1,1
1324,3.0,3.0,3.0,4.0,1.0,2.0,2,2
1325,0.0,2.0,4.0,4.0,2.0,2.0,3,3
1326,0.0,1.0,3.0,4.0,0.0,1.0,0,0
1327,1.0,0.0,4.0,5.0,1.0,1.0,1,1
1328,1.0,0.0,4.0,4.0,1.0,2.0,3,3
1329,1.0,3.0,2.0,2.0,0.0,1.0,2,2
1330,1.0,0.0,5.0,5.0,2.0,1.0,1,1
1331,0.0,0.0,3.0,4.0,2.0,1.0,1,1
1332,1.0,1.0,4.0,4.0,2.0,2.0,3,3
1333,1.0,0.0,5.0,5.0,2.0,1.0,1,1
1334,1.0,0.0,4.0,5.0,1.0,1.0,1,1
1335,1.0,2.0,4.0,4.0,2.0,0.0,2,2
1336,0.0,1.0,5.0,5.0,0.0,1.0,0,0
1337,0.0,0.0,3.0,5.0,1.0,2.0,3,3
1338,3.0,2.0,4.0,5.0,2.0,1.0,0,2
1339,1.0,3.0,4.0,4.0,1.0,2.0,0,0
1340,3.0,1.0,3.0,2.0,2.0,2.0,2,2
1341,3.0,0.0,3.0,2.0,2.0,0.0,2,2
1342,3.0,1.0,4.0,2.0,2.0,2.0,2,2
1343,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1344,0.0,2.0,4.0,2.0,1.0,2.0,2,2
1345,1.0,3.0,3.0,5.0,2.0,2.0,0,0
1346,2.0,2.0,4.0,4.0,2.0,1.0,0,0
1347,0.0,0.0,3.0,5.0,2.0,1.0,1,1
1348,0.0,3.0,4.0,5.0,2.0,0.0,2,2
1349,3.0,0.0,2.0,2.0,1.0,1.0,2,2
1350,2.0,0.0,2.0,5.0,2.0,1.0,0,0
1351,1.0,0.0,2.0,4.0,1.0,2.0,3,1
1352,0.0,2.0,3.0,5.0,2.0,2.0,3,3
1353,1.0,2.0,4.0,4.0,1.0,2.0,3,0
1354,0.0,3.0,3.0,4.0,2.0,2.0,0,0
1355,1.0,0.0,4.0,4.0,1.0,1.0,1,1
1356,0.0,0.0,5.0,4.0,2.0,1.0,1,1
1357,3.0,1.0,2.0,4.0,2.0,2.0,0,0
1358,0.0,1.0,2.0,4.0,0.0,2.0,1,1
1359,2.0,0.0,3.0,2.0,0.0,1.0,2,2
1360,0.0,0.0,4.0,5.0,0.0,2.0,1,1
1361,1.0,0.0,5.0,5.0,2.0,1.0,1,1
1362,2.0,3.0,5.0,4.0,0.0,0.0,2,2
1363,1.0,0.0,5.0,4.0,2.0,1.0,1,1
1364,1.0,0.0,2.0,5.0,1.0,1.0,1,0
1365,1.0,1.0,2.0,2.0,1.0,0.0,2,2
1366,1.0,2.0,3.0,5.0,0.0,0.0,2,2
1367,0.0,3.0,5.0,5.0,2.0,2.0,0,0
1368,0.0,0.0,5.0,5.0,1.0,1.0,1,1
1369,0.0,1.0,3.0,4.0,2.0,2.0,3,3
1370,0.0,0.0,5.0,5.0,1.0,2.0,3,3
1371,1.0,0.0,4.0,2.0,0.0,2.0,2,2
1372,1.0,0.0,5.0,4.0,0.0,2.0,1,1
1373,0.0,1.0,2.0,4.0,1.0,2.0,3,1
1374,3.0,2.0,3.0,4.0,0.0,1.0,2,2
1375,3.0,3.0,2.0,2.0,2.0,2.0,2,2
1376,1.0,0.0,3.0,4.0,0.0,2.0,1,1
1377,0.0,1.0,3.0,5.0,0.0,2.0,1,1
1378,3.0,3.0,4.0,5.0,2.0,2.0,2,2
1379,1.0,2.0,5.0,5.0,2.0,1.0,0,0
